Protein	Len	S0	S0	S0	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.4998	325	4	0	1	1	0	3	-0.390	-0.4077	1.000000	0.519089	0.637921
m.50	394	6	4	4	2	3	3	-0.794	-1.0082	0.368976	0.608969	0.100249
m.500	227	3	5	6	7	8	1	0.188	0.3484	0.333694	0.056967	0.768390
m.5005	481	31	47	40	45	47	43	0.110	0.5217	0.124957	0.019842	0.728207
m.5012	2350	144	261	210	248	208	201	0.178	1.7905	0.000000	0.000000	0.577326
m.5017	206	3	3	3	3	3	3	-0.062	-0.0831	0.981478	0.315768	0.776673
m.5020	224	11	15	16	22	29	24	0.337	1.0753	0.001254	0.000162	0.624978
m.5022	151	16	20	15	22	16	19	0.398	1.2173	0.000271	0.000032	0.609883
m.5025	257	25	39	37	44	33	33	0.169	0.7188	0.031263	0.004634	0.683109
m.5026	617	0	0	1	0	2	3	-0.523	-0.5741	1.000000	0.575980	0.495519
m.5028	1007	60	61	52	51	72	49	0.016	0.0786	0.838651	0.194390	0.796471
m.5030	279	27	39	33	40	26	37	0.223	1.0092	0.002442	0.000324	0.633425
m.5036	327	5	6	4	2	7	0	-0.611	-0.7935	0.794571	0.610076	0.263015
m.504	1022	4	2	3	4	6	0	0.280	0.4087	0.243745	0.040403	0.755160
m.5042	675	8	5	7	6	9	4	-0.152	-0.2854	0.999967	0.456404	0.708614
m.5045	171	1	0	1	0	2	0	-0.298	-0.2769	0.999960	0.451350	0.712580
m.5056	403	16	11	15	11	14	12	-0.267	-0.6470	0.977266	0.592164	0.418418
m.506	193	5	4	10	10	8	16	-0.025	-0.0578	0.970684	0.296285	0.781734
m.5061	506	16	34	19	22	22	13	0.146	0.4828	0.159000	0.025599	0.737617
m.5062	346	8	11	10	21	15	24	0.730	1.9479	0.000000	0.000000	0.572405
m.5064	342	21	19	24	20	14	15	-0.136	-0.4563	1.000000	0.538874	0.601994
m.5075	186	1	0	0	0	1	0	-0.249	-0.2598	0.999999	0.440914	0.720225
m.5076	1105	12	20	24	19	22	24	-0.188	-0.6590	0.969177	0.594347	0.405349
m.508	371	0	7	4	4	12	10	-0.032	-0.0541	0.968809	0.293430	0.782414
m.5080	107	14	16	15	17	17	13	0.189	0.5287	0.119516	0.018932	0.726515
m.5081	198	24	28	28	22	20	25	-0.199	-0.7016	0.930836	0.601031	0.358885
m.5087	320	4	6	4	10	6	7	0.758	1.4726	0.000012	0.000001	0.591310
m.5096	1402	8	10	12	4	15	9	-1.061	-1.9063	0.000260	0.566040	0.000043
m.5108	251	96	120	114	116	120	94	0.049	0.3375	0.351944	0.060456	0.770619
m.5109	131	6	10	9	13	9	7	0.406	0.9840	0.003122	0.000418	0.636904
m.5113	272	10	12	10	16	12	12	0.474	1.1872	0.000379	0.000046	0.612756
m.5115	549	28	20	24	20	31	22	-0.138	-0.4894	1.000000	0.550784	0.574804
m.5116	342	1	3	1	3	1	0	0.399	0.4881	0.153966	0.024741	0.736337
m.5120	694	48	61	55	65	67	49	0.162	0.8979	0.006983	0.000968	0.649930
m.5125	382	1	2	6	0	4	1	-1.494	-1.7344	0.001777	0.570354	0.000305
m.5128	376	3	11	6	4	0	10	-0.341	-0.5684	1.000000	0.574506	0.501261
m.5142	151	11	7	7	18	11	16	0.873	2.2555	0.000000	0.000000	0.565694
m.5146	126	10	7	9	6	11	10	-0.346	-0.6355	0.983980	0.589945	0.430887
m.5147	416	24	25	18	30	28	21	0.540	1.8725	0.000000	0.000000	0.574628
m.5148	167	3	2	3	4	2	6	0.192	0.2914	0.435113	0.077039	0.779322
m.5150	488	3	3	1	6	6	3	1.218	1.6877	0.000001	0.000000	0.581158
m.5161	451	14	14	9	10	18	3	0.176	0.4010	0.254167	0.042273	0.756919
m.5163	1400	7	6	0	0	0	0	-0.292	-0.2728	0.999963	0.448880	0.714453
m.5172	212	1	1	0	0	3	0	-0.210	-0.2245	1.000000	0.418271	0.734666
m.5182	409	30	42	28	33	38	25	0.204	0.8246	0.013268	0.001891	0.662490
m.5185	122	0	1	0	3	1	1	0.708	0.8177	0.014066	0.002010	0.663745
m.5186	242	83	139	111	121	94	96	0.090	0.6693	0.045421	0.006853	0.693734
m.5189	253	2	8	1	4	3	7	0.877	1.1674	0.000471	0.000058	0.614739
m.519	515	24	36	27	29	24	33	0.096	0.3868	0.274209	0.045904	0.760117
m.5191	2106	2	14	9	1	9	3	-1.626	-2.1309	0.000017	0.562373	0.000002
m.5196	113	0	1	1	0	2	0	-0.467	-0.4505	1.000000	0.536659	0.606530
m.5199	639	3	4	6	6	7	6	0.084	0.1455	0.725358	0.150472	0.795975
m.5203	1963	0	1	0	0	0	0	-0.377	-0.3767	1.000000	0.504976	0.658411
m.5212	302	0	0	1	1	0	0	-0.564	-0.5443	1.000000	0.567935	0.524927
m.5216	1018	5	0	3	1	3	4	-0.777	-0.8823	0.614588	0.612686	0.183469
m.523	663	3	2	6	2	5	3	-0.882	-1.1375	0.194779	0.600708	0.048065
m.5250	227	3	6	4	24	3	12	1.577	3.2867	0.000000	0.000000	0.558709
m.5253	335	39	82	84	92	55	73	0.118	0.8278	0.012912	0.001838	0.661913
m.5256	138	9	12	10	10	9	16	0.024	0.0523	0.874923	0.213068	0.795286
m.5266	746	0	1	0	1	3	3	-0.250	-0.2253	1.000000	0.418800	0.734358
m.5270	380	8	9	10	5	14	10	-0.631	-1.2581	0.097639	0.592452	0.021618
m.5277	148	2	3	0	1	3	0	-0.105	-0.0999	0.986884	0.328624	0.772911
m.5290	1690	21	18	34	34	36	27	-0.004	-0.0184	0.946323	0.265947	0.788173
m.5296	670	1	3	3	1	5	0	-0.933	-0.9588	0.458190	0.611207	0.128718
m.5305	270	2	14	9	14	6	12	0.405	0.9280	0.005303	0.000726	0.645170
m.5309	1972	187	266	289	276	277	265	-0.050	-0.5724	1.000000	0.575543	0.497237
m.531	580	21	28	25	40	25	39	0.449	1.7974	0.000000	0.000000	0.577087
m.5315	882	14	22	18	22	31	21	0.221	0.7070	0.034228	0.005095	0.685588
m.5317	354	16	21	22	17	20	25	-0.245	-0.7805	0.817928	0.609218	0.275918
m.532	113	18	18	18	18	16	16	0.074	0.2216	0.573955	0.108127	0.789670
m.5328	257	4	12	3	9	3	6	1.085	1.8555	0.000000	0.000000	0.575163
m.5331	336	1	1	1	0	0	0	-0.573	-0.6072	0.996638	0.583951	0.461189
m.534	225	26	31	36	48	32	48	0.314	1.4796	0.000011	0.000001	0.590919
m.5346	119	1	3	1	2	3	0	0.019	0.0213	0.910897	0.235868	0.792872
m.5347	415	10	17	15	22	19	21	0.439	1.3122	0.000090	0.000010	0.601859
m.535	370	11	19	4	14	11	7	1.140	2.3016	0.000000	0.000000	0.564986
m.5352	328	2	3	3	3	3	1	0.062	0.0857	0.827986	0.189470	0.796656
m.5354	547	21	31	37	36	42	33	0.007	0.0276	0.904189	0.231176	0.793452
m.5358	207	6	3	4	1	5	7	-1.001	-1.2091	0.130961	0.595735	0.030324
m.5364	172	18	23	19	21	23	15	0.100	0.3177	0.386540	0.067210	0.774510
m.5369	500	21	24	19	22	15	30	0.138	0.4725	0.169157	0.027337	0.740099
m.537	304	2	0	0	0	3	1	-0.254	-0.2483	1.000000	0.433697	0.725123
m.5372	300	0	0	0	1	0	0	-0.257	-0.2352	1.000000	0.425287	0.730473
m.5376	135	1	2	1	0	2	1	-0.440	-0.4354	1.000000	0.530709	0.618023
m.5382	195	4	4	4	6	5	6	0.350	0.5951	0.077000	0.011922	0.710658
m.5384	568	5	7	4	1	6	4	-1.255	-1.4511	0.024691	0.581349	0.004739
m.5390	842	7	26	19	18	15	15	-0.028	-0.0841	0.981838	0.316536	0.776458
m.5398	324	1	3	3	4	5	4	0.224	0.3051	0.409463	0.071794	0.776870
m.5400	164	15	20	21	16	17	15	-0.221	-0.6696	0.961081	0.596164	0.393776
m.5403	461	16	29	22	28	26	25	0.201	0.7048	0.034807	0.005186	0.686054
m.5407	595	17	23	22	19	21	12	-0.127	-0.4225	1.000000	0.525412	0.627479
m.5413	216	0	0	3	7	2	4	0.712	1.1127	0.000849	0.000107	0.620613
m.5415	188	12	11	9	12	9	10	0.335	0.7265	0.029452	0.004353	0.681510
m.5416	476	0	2	0	2	3	0	0.250	0.2572	0.501868	0.091346	0.784872
m.5422	1121	17	24	21	26	19	21	0.214	0.6787	0.042367	0.006371	0.691672
m.5425	415	41	52	55	56	49	69	0.032	0.1606	0.696516	0.141386	0.795188
m.5435	138	0	0	1	1	0	1	-0.459	-0.4561	1.000000	0.538799	0.602151
m.5439	531	0	0	0	0	1	0	-0.419	-0.3699	1.000000	0.501721	0.662660
m.5442	167	28	23	25	32	28	37	0.248	1.0467	0.001679	0.000219	0.628515
m.5451	290	6	9	7	8	8	7	0.119	0.2392	0.538122	0.099587	0.787432
m.5457	390	3	1	1	4	3	0	0.697	0.8442	0.011219	0.001587	0.658995
m.5459	641	1	0	0	0	0	0	-0.352	-0.3121	1.000000	0.471696	0.695409
m.5463	882	119	172	142	147	147	133	0.043	0.3975	0.259008	0.043146	0.757713
m.5465	622	3	5	4	9	8	4	0.658	1.1454	0.000598	0.000075	0.617030
m.5473	170	3	0	3	0	1	3	-0.902	-0.9983	0.385883	0.609479	0.105539
m.548	221	0	1	3	1	0	1	-0.849	-0.9569	0.461850	0.611276	0.129918
m.5484	707	4	8	7	5	4	3	-0.327	-0.5647	1.000000	0.573533	0.504960
m.5486	109	6	1	4	4	4	3	-0.069	-0.1037	0.987934	0.331517	0.772015
m.5487	105	1	0	1	4	1	1	0.626	0.7524	0.024022	0.003517	0.676244
m.5493	248	0	6	0	8	2	1	1.467	1.9431	0.000000	0.000000	0.572539
m.5494	170	0	2	0	0	0	0	-0.285	-0.2799	0.999955	0.453144	0.711193
m.550	489	29	55	63	85	48	76	0.323	1.9150	0.000000	0.000000	0.573345
m.5502	228	16	17	15	19	22	15	0.271	0.8394	0.011693	0.001657	0.659841
m.5507	231	10	6	4	7	7	7	0.462	0.8960	0.007104	0.000985	0.650238
m.5510	229	13	15	13	21	18	19	0.487	1.4375	0.000019	0.000002	0.593346
m.5513	246	11	9	9	13	11	15	0.390	0.8895	0.007532	0.001047	0.651299
m.5516	387	18	14	9	22	18	15	0.905	2.3102	0.000000	0.000000	0.564862
m.5519	372	2	0	1	0	1	0	-0.510	-0.4890	1.000000	0.550648	0.575146
m.552	338	20	25	24	23	31	18	0.006	0.0206	0.911625	0.236391	0.792805
m.5522	429	7	7	9	12	7	4	0.313	0.6958	0.037268	0.005570	0.687973
m.5525	456	33	27	31	27	28	24	-0.090	-0.3457	1.000000	0.489664	0.677093
m.5528	192	0	2	1	0	3	0	-0.449	-0.4864	1.000000	0.549755	0.577359
m.5531	219	0	0	0	1	2	0	-0.212	-0.2020	0.999756	0.403107	0.742987
m.5534	255	0	2	3	0	1	4	-0.712	-0.7816	0.815991	0.609295	0.274815
m.5535	314	1	1	0	0	0	0	-0.542	-0.5065	1.000000	0.556465	0.559896
m.5538	480	43	55	43	56	46	57	0.273	1.4316	0.000020	0.000002	0.593702
m.554	167	0	0	0	0	1	0	-0.253	-0.2355	1.000000	0.425482	0.730353
m.5544	228	0	1	0	1	1	0	-0.333	-0.3186	1.000000	0.475283	0.692016
m.5546	1101	10	31	21	34	33	7	0.519	1.8357	0.000000	0.000000	0.575801
m.555	591	0	0	0	0	0	3	-0.095	-0.0911	0.984215	0.321901	0.774921
m.5564	236	0	1	0	0	0	0	-0.319	-0.3034	1.000000	0.466811	0.699839
m.5581	320	10	15	12	13	11	12	0.111	0.2968	0.424916	0.074939	0.778370
m.5582	258	14	16	15	15	15	7	0.029	0.0731	0.846662	0.198238	0.796289
m.5583	175	7	10	13	13	8	12	-0.023	-0.0600	0.971761	0.297982	0.781323
m.5593	175	5	7	6	8	7	7	0.236	0.4303	0.216169	0.035508	0.750145
m.56	236	16	18	24	20	23	22	-0.117	-0.3802	1.000000	0.506629	0.656189
m.5603	203	4	4	6	2	6	7	-0.889	-1.1834	0.151625	0.597507	0.035940
m.5605	166	1	0	3	0	0	4	-0.954	-0.9835	0.412093	0.610187	0.113830
m.5606	190	4	14	9	8	11	7	-0.036	-0.0731	0.977618	0.308080	0.778760
m.5611	317	30	37	31	33	36	30	0.090	0.3600	0.314923	0.053427	0.765955
m.5613	134	18	17	16	17	17	16	0.083	0.2352	0.546245	0.101486	0.787964
m.5618	330	3	2	1	0	2	0	-0.376	-0.3784	1.000000	0.505781	0.657335
m.5619	199	7	3	4	7	6	12	0.488	0.8809	0.008133	0.001134	0.652719
m.5620	959	5	5	6	3	5	0	-0.648	-0.9995	0.383806	0.609419	0.104887
m.5623	526	0	1	1	1	1	0	-0.345	-0.3718	1.000000	0.502636	0.661482
m.5624	813	21	15	15	26	22	24	0.515	1.7227	0.000000	0.000000	0.579793
m.5628	431	38	46	55	44	38	33	-0.219	-1.1295	0.203196	0.601265	0.050480
m.5634	149	15	21	30	19	21	15	-0.422	-1.4390	0.027202	0.581953	0.005256
m.5643	338	0	5	0	6	2	6	1.256	1.5655	0.000003	0.000000	0.586496
m.5644	430	29	27	34	29	32	30	-0.136	-0.5785	1.000000	0.577097	0.491049
m.5659	127	10	6	10	10	10	9	-0.014	-0.0315	0.955539	0.276008	0.786228
m.5664	242	28	38	45	39	36	30	-0.122	-0.5427	1.000000	0.567478	0.526462
m.5665	346	11	34	16	19	18	22	0.148	0.4756	0.166048	0.026804	0.739353
m.5669	235	4	1	3	4	4	0	0.184	0.2800	0.456974	0.081613	0.781266
m.5670	433	0	4	0	1	3	0	-0.248	-0.2351	1.000000	0.425222	0.730512
m.5676	297	6	8	4	7	7	9	0.422	0.6985	0.036514	0.005452	0.687395
m.5677	398	2	10	4	6	2	3	0.259	0.4174	0.232344	0.038370	0.753154
m.5679	145	2	0	0	2	0	0	0.242	0.2650	0.486357	0.087928	0.783683
m.5686	252	3	3	3	3	3	1	-0.007	-0.0094	0.939304	0.259066	0.789396
m.5689	476	3	9	4	8	7	4	0.558	0.9580	0.004005	0.000542	0.640648
m.5692	394	3	3	7	0	3	0	-1.593	-2.0613	0.000040	0.563290	0.000006
m.5696	189	13	14	10	12	11	12	0.132	0.3333	0.359129	0.061843	0.771462
m.5712	270	1	2	6	6	6	3	-0.003	-0.0045	0.935236	0.255332	0.790023
m.5724	205	7	8	3	3	8	6	0.092	0.1284	0.756794	0.161149	0.796572
m.5735	289	1	1	1	2	2	1	0.149	0.1807	0.656904	0.129807	0.793774
m.5746	161	21	19	19	22	21	21	0.133	0.4383	0.206569	0.033822	0.748262
m.5747	202	2	0	3	3	1	1	-0.197	-0.2519	1.000000	0.435973	0.723610
m.5752	384	0	2	1	1	2	0	-0.326	-0.3420	1.000000	0.487755	0.679206
m.5753	396	9	9	6	4	8	6	-0.284	-0.4977	1.000000	0.553581	0.567641
m.5755	241	6	9	6	8	8	10	0.313	0.5707	0.090829	0.014181	0.716430
m.5774	539	0	1	1	0	2	0	-0.367	-0.3394	1.000000	0.486403	0.680677
m.579	570	52	66	81	65	59	55	-0.217	-1.3618	0.048812	0.586095	0.009918
m.5798	414	0	2	0	0	0	0	-0.161	-0.1655	0.998001	0.377420	0.755114
m.580	344	37	45	43	61	60	46	0.350	1.7681	0.000000	0.000000	0.578116
m.5803	326	6	5	3	9	4	7	0.977	1.5190	0.000006	0.000001	0.588810
m.5804	1293	17	15	28	17	31	15	-0.437	-1.5101	0.015106	0.578575	0.002813
m.5811	486	48	53	42	60	48	45	0.365	1.9840	0.000000	0.000000	0.571425
m.5813	899	0	1	1	1	2	3	-0.443	-0.4805	1.000000	0.547702	0.582332
m.5819	163	0	1	1	0	0	3	-0.416	-0.3926	1.000000	0.512363	0.648132
m.5828	1791	9	8	4	7	13	1	0.451	0.7629	0.022087	0.003221	0.674158
m.5833	121	3	1	4	4	5	6	-0.044	-0.0736	0.977823	0.308465	0.778658
m.5839	328	7	12	12	8	8	9	-0.290	-0.6614	0.967426	0.594767	0.402730
m.585	748	0	3	0	1	0	0	-0.324	-0.3125	1.000000	0.471918	0.695202
m.5851	386	0	1	1	0	3	0	-0.389	-0.3828	1.000000	0.507847	0.654524
m.5859	199	20	21	24	14	22	16	-0.470	-1.4196	0.031679	0.582946	0.006192
m.5862	284	0	0	0	1	2	0	-0.291	-0.2788	0.999962	0.452487	0.711703
m.5867	472	11	6	10	8	9	9	-0.191	-0.4272	1.000000	0.527365	0.624072
m.5868	232	2	1	1	1	3	4	-0.255	-0.2346	1.000000	0.424897	0.730712
m.5869	404	9	10	7	7	15	6	0.017	0.0320	0.899317	0.227915	0.793830
m.5870	1080	13	21	16	24	25	10	0.391	1.1619	0.000500	0.000062	0.615303
m.5881	363	11	13	12	13	22	21	0.146	0.3677	0.302842	0.051173	0.764306
m.5891	357	3	0	3	2	3	6	-0.352	-0.4602	1.000000	0.540342	0.598905
m.5892	125	14	15	16	15	21	13	-0.009	-0.0256	0.951533	0.271471	0.787128
m.5898	324	0	1	0	0	3	0	-0.195	-0.1923	0.999477	0.396405	0.746372
m.5900	332	5	3	4	4	5	3	-0.047	-0.0693	0.976014	0.305153	0.779523
m.5906	614	1	0	0	0	0	1	-0.333	-0.3446	1.000000	0.489098	0.677724
m.5911	687	0	1	1	1	2	0	-0.427	-0.3831	1.000000	0.507987	0.654331
m.5919	327	0	2	6	0	2	0	-1.397	-1.8115	0.000771	0.568240	0.000131
m.592	568	4	6	4	7	8	1	0.321	0.5543	0.101255	0.015898	0.720350
m.5921	124	0	1	0	1	0	0	-0.261	-0.2238	1.000000	0.417808	0.734935
m.5924	163	0	5	4	7	7	4	0.467	0.8151	0.014377	0.002056	0.664221
m.5940	470	16	50	15	45	33	25	1.094	3.4885	0.000000	0.000000	0.558161
m.5946	412	5	3	7	4	2	4	-0.568	-0.9157	0.544505	0.612394	0.157939
m.5947	328	9	17	13	11	12	10	-0.187	-0.4455	1.000000	0.534719	0.610387
m.595	591	13	11	10	17	16	15	0.490	1.2924	0.000114	0.000013	0.603410
m.5953	1295	60	87	70	79	87	72	0.128	0.7343	0.027713	0.004084	0.679906
m.5961	726	62	88	102	87	86	85	-0.119	-0.8485	0.685741	0.612320	0.211832
m.5981	145	10	13	10	12	10	7	0.149	0.3558	0.321641	0.054688	0.766843
m.599	163	7	4	3	1	6	3	-0.726	-0.8336	0.716449	0.611924	0.225111
m.60	320	15	11	12	10	8	6	-0.131	-0.3039	1.000000	0.467095	0.699588
m.6000	281	15	15	18	24	16	22	0.292	0.9200	0.005710	0.000785	0.646413
m.6006	339	52	74	57	67	59	64	0.188	1.2356	0.000220	0.000026	0.608216
m.6024	399	3	4	9	6	8	6	-0.398	-0.8221	0.739631	0.611514	0.235668
m.6025	191	6	11	3	9	6	9	0.963	1.5986	0.000002	0.000000	0.584952
m.604	626	16	19	16	23	16	18	0.372	1.0873	0.001107	0.000142	0.623545
m.6042	807	2	6	1	3	3	0	0.488	0.5534	0.101855	0.015998	0.720566
m.6043	332	1	0	3	3	1	6	0.060	0.0847	0.829513	0.190160	0.796634
m.6046	318	0	0	1	0	0	1	-0.675	-0.6879	0.944880	0.599060	0.373795
m.6058	1126	0	5	0	0	0	1	-0.296	-0.2766	0.999957	0.451170	0.712718
m.606	401	32	32	31	16	37	24	-0.630	-1.9139	0.000238	0.565881	0.000040
m.6062	535	33	35	30	40	29	37	0.304	1.2043	0.000313	0.000038	0.611103
m.6067	290	10	10	6	8	11	7	0.309	0.6216	0.064053	0.009827	0.704494
m.6094	163	0	0	0	0	1	0	-0.271	-0.2442	1.000000	0.431086	0.726823
m.6098	224	0	0	1	2	2	1	0.037	0.0446	0.884553	0.218659	0.794790
m.6100	310	2	14	12	10	19	18	-0.075	-0.1792	0.998903	0.387208	0.750756
m.6106	1183	17	20	19	16	18	16	-0.194	-0.5766	1.000000	0.576616	0.492983
m.611	550	13	12	24	17	16	25	-0.317	-1.0152	0.357331	0.608593	0.096630
m.612	679	89	151	120	141	118	100	0.179	1.5319	0.000005	0.000001	0.588150
m.6121	222	0	0	0	0	0	1	-0.323	-0.3004	1.000000	0.465105	0.701338
m.6130	287	24	27	25	34	21	36	0.312	1.2882	0.000120	0.000014	0.603747
m.6137	829	4	7	4	5	6	6	0.162	0.2499	0.516503	0.094628	0.785942
m.6149	834	26	28	30	28	25	22	-0.038	-0.1396	0.995171	0.358492	0.762740
m.6153	459	7	3	6	6	7	10	0.095	0.1735	0.671225	0.133886	0.794328
m.616	1072	11	6	13	6	5	24	-0.758	-1.4224	0.030997	0.582801	0.006048
m.6160	246	9	13	18	18	14	21	0.061	0.1841	0.650097	0.127908	0.793494
m.6161	297	4	11	13	13	15	12	-0.005	-0.0136	0.942650	0.262274	0.788837
m.6174	243	32	41	42	38	49	42	-0.077	-0.3441	1.000000	0.488840	0.678010
m.6180	693	69	123	94	111	88	82	0.180	1.2849	0.000124	0.000014	0.604014
m.6186	860	0	0	1	1	0	0	-0.521	-0.5077	1.000000	0.556851	0.558829
m.6190	936	1	3	3	0	4	1	-0.740	-0.8763	0.627280	0.612673	0.188321
m.6192	463	22	39	33	57	39	46	0.559	2.3962	0.000000	0.000000	0.563742
m.6193	694	7	5	6	6	6	1	-0.038	-0.0716	0.976994	0.306925	0.779063
m.6203	143	17	18	19	23	19	24	0.218	0.7125	0.032816	0.004875	0.684428
m.6207	485	7	3	7	4	6	4	-0.537	-0.9502	0.474875	0.611508	0.134216
m.6212	640	54	91	69	82	60	76	0.173	1.1218	0.000770	0.000097	0.619594
m.6219	1290	8	7	7	10	12	7	0.307	0.6229	0.063469	0.009733	0.704194
m.6230	105	0	0	1	0	1	1	-0.613	-0.5843	1.000000	0.578542	0.485111
m.6233	239	0	9	7	11	6	9	0.431	0.9283	0.005289	0.000724	0.645123
m.6235	1030	5	5	7	4	5	3	-0.577	-1.0163	0.355524	0.608533	0.096070
m.6244	213	1	0	3	0	0	3	-0.721	-0.7898	0.801330	0.609845	0.266659
m.6258	470	10	7	6	11	10	7	0.598	1.2745	0.000140	0.000016	0.604866
m.6265	202	2	3	1	3	3	1	0.307	0.3571	0.319552	0.054295	0.766569
m.6266	564	22	46	34	60	33	61	0.566	2.8635	0.000000	0.000000	0.560169
m.6279	328	3	0	3	0	0	0	-1.140	-1.1311	0.201490	0.601153	0.049990
m.628	379	1	2	4	4	7	3	-0.157	-0.2385	1.000000	0.427424	0.729148
m.6293	273	0	1	1	1	1	0	-0.489	-0.5207	1.000000	0.560945	0.547080
m.631	168	1	0	0	1	1	0	-0.497	-0.4519	1.000000	0.537198	0.605442
m.6313	386	0	1	0	0	0	0	-0.324	-0.3044	1.000000	0.467378	0.699336
m.6354	185	5	7	7	3	11	12	-0.739	-1.2708	0.090183	0.591627	0.019741
m.6361	1066	19	25	18	19	19	13	0.076	0.2390	0.538528	0.099682	0.787459
m.6363	693	4	4	7	4	6	4	-0.545	-0.9554	0.464750	0.611329	0.130872
m.637	726	1	0	1	0	2	0	-0.489	-0.4493	1.000000	0.536196	0.607460
m.6370	313	39	43	40	45	41	45	0.119	0.5608	0.097009	0.015198	0.718793
m.6404	402	6	7	10	6	13	15	-0.455	-0.9161	0.543678	0.612387	0.157648
m.6408	422	4	5	3	5	3	3	0.400	0.5815	0.084469	0.013140	0.713865
m.6410	391	3	1	0	2	1	0	0.232	0.2560	0.504266	0.091880	0.785051
m.6414	454	15	12	7	10	15	12	0.313	0.7034	0.035180	0.005244	0.686351
m.644	181	22	36	28	33	30	27	0.137	0.5132	0.131836	0.020997	0.730264
m.6458	848	0	0	1	0	0	1	-0.500	-0.4932	1.000000	0.552074	0.571541
m.6463	6996	32	30	19	30	26	24	0.444	1.5501	0.000004	0.000000	0.587243
m.6490	438	27	35	45	46	47	39	0.020	0.0886	0.823528	0.187477	0.796715
m.6492	285	7	8	6	9	8	10	0.401	0.8048	0.015673	0.002250	0.666125
m.6495	278	0	3	1	2	3	0	0.149	0.1838	0.650698	0.128075	0.793519
m.6499	297	23	32	24	31	28	24	0.266	0.9792	0.003270	0.000439	0.637583
m.650	554	1	3	4	1	0	3	-1.186	-1.4026	0.036097	0.583843	0.007131
m.6505	217	1	3	1	1	1	0	-0.543	-0.5251	1.000000	0.562291	0.543029
m.651	113	20	22	19	19	20	22	0.012	0.0402	0.889847	0.221877	0.794475
m.6511	281	13	25	24	20	19	18	-0.156	-0.5568	1.000000	0.571413	0.512779
m.6517	538	28	44	33	37	28	43	0.127	0.5289	0.119363	0.018906	0.726467
m.6522	302	18	19	31	45	21	88	0.367	1.7938	0.000000	0.000000	0.577211
m.6524	587	54	75	61	63	67	49	0.045	0.2608	0.494691	0.089757	0.784329
m.6534	473	2	1	0	3	5	0	0.739	0.8658	0.009295	0.001304	0.655259
m.6550	319	0	0	0	0	2	0	-0.188	-0.1852	0.999201	0.391441	0.748774
m.6554	533	31	34	22	51	36	36	0.841	3.4044	0.000000	0.000000	0.558387
m.6562	225	0	2	3	2	1	1	-0.457	-0.5409	1.000000	0.566962	0.528183
m.657	677	20	22	15	26	24	16	0.542	1.5946	0.000002	0.000000	0.585135
m.6574	602	1	8	12	5	9	6	-0.794	-1.5879	0.007546	0.575330	0.001358
m.6586	314	2	1	0	0	0	0	-0.379	-0.3754	1.000000	0.504358	0.659230
m.6593	1058	47	67	63	50	50	46	-0.196	-1.1829	0.152050	0.597542	0.036057
m.6599	345	1	1	0	0	1	0	-0.323	-0.3309	1.000000	0.481925	0.685401
m.6603	632	2	3	3	5	5	1	0.465	0.7063	0.034411	0.005124	0.685736
m.6613	526	0	1	0	0	0	1	-0.312	-0.3073	1.000000	0.469013	0.697868
m.6614	1203	3	0	3	1	0	0	-1.000	-1.0835	0.257304	0.604403	0.066301
m.6620	708	16	24	16	21	10	15	0.206	0.6537	0.050914	0.007725	0.697201
m.6627	1941	170	305	300	224	275	237	-0.263	-2.8685	0.000000	0.558662	0.000000
m.6645	175	3	4	3	3	3	0	-0.080	-0.1074	0.988899	0.334329	0.771128
m.6650	137	7	5	0	4	2	0	0.775	0.9641	0.003779	0.000510	0.639755
m.6654	227	7	9	6	7	4	13	0.153	0.2844	0.448485	0.079825	0.780527
m.6678	2678	8	13	15	13	16	6	-0.081	-0.2267	1.000000	0.419724	0.733817
m.6688	381	3	7	10	7	7	6	-0.371	-0.7707	0.834751	0.608482	0.285820
m.6692	457	1	4	3	1	7	3	-0.696	-0.7770	0.824015	0.608964	0.279438
m.6698	487	43	83	64	60	71	48	-0.043	-0.2300	1.000000	0.421894	0.732530
m.6705	727	34	31	36	33	36	42	-0.059	-0.2743	0.999968	0.449786	0.713771
m.6707	440	1	0	0	0	2	0	-0.305	-0.2876	0.999973	0.457698	0.707570
m.671	663	0	1	1	1	6	9	-0.254	-0.2528	1.000000	0.436540	0.723229
m.6717	339	2	3	3	1	4	1	-0.828	-0.8416	0.700041	0.612156	0.217924
m.6724	676	14	20	25	13	24	16	-0.642	-1.8499	0.000500	0.567299	0.000084
m.6735	993	1	3	1	3	4	4	0.489	0.5542	0.101321	0.015909	0.720374
m.6750	260	33	21	33	32	31	36	-0.004	-0.0169	0.945193	0.264799	0.788383
m.6751	684	1	3	0	4	0	0	0.892	1.0540	0.001559	0.000203	0.627596
m.6756	433	1	1	1	3	1	0	0.359	0.4179	0.231701	0.038255	0.753038
m.6764	636	1	10	7	2	7	3	-1.015	-1.4426	0.026433	0.581772	0.005097
m.6771	349	0	0	0	0	0	1	-0.198	-0.1859	0.999227	0.391933	0.748540
m.6777	271	8	7	9	9	12	9	0.032	0.0659	0.856812	0.203324	0.795998
m.6795	338	5	3	4	1	6	3	-1.151	-1.3323	0.060090	0.587812	0.012487
m.681	2015	106	176	151	190	142	196	0.249	2.3888	0.000000	0.000000	0.563830
