Protein	Len	S0	S0	S0	S0	S0	S0	S0	S0	S1	S1	S1	S1	S1	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.8376	1390	1	3	3	5	2	3	2	6	5	7	2	4	8	4	5	5	0.994	0.9393	0.000007	0	0.730884
m.842	246	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	-0.633	-0.544	1	0.459709	0.999986
m.8454	243	1	0	0	0	1	1	0	0	1	0	2	1	0	0	0	2	-0.564	-0.4984	1	0.425421	0.999987
m.849	171	3	6	4	5	5	4	5	5	4	4	4	4	4	4	5	3	0.666	0.5719	0.001983	0.000142	0.793122
m.8493	227	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	-0.561	-0.5079	1	0.432855	0.999987
m.8509	223	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.665	-0.5807	0.999852	0.484645	0.99999
m.853	520	1	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	-0.499	-0.4684	0.99946	0.401008	0.999981
m.8553	598	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	-0.71	-0.718	1	0.556729	1
m.8574	338	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	-0.621	-0.5227	1	0.444136	0.999986
m.858	537	2	3	3	4	3	3	3	3	4	3	1	3	3	2	5	2	-0.098	-0.0802	0.594209	0.084247	0.963843
m.859	193	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.591	-0.5316	1	0.450739	0.999986
m.8594	352	7	5	3	5	7	5	6	2	3	2	3	3	3	3	2	2	0.16	0.1491	0.158136	0.01521	0.90114
m.860	473	5	7	7	8	7	6	9	6	5	10	6	3	9	6	11	5	1.144	1.2793	0	0	0.694135
m.8609	175	1	3	7	4	2	1	5	6	4	1	0	3	1	4	1	0	-0.084	-0.0857	0.606448	0.087145	0.965071
m.8646	552	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	-0.346	-0.3514	0.974107	0.296062	0.99828
m.8649	585	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	-0.843	-0.7348	1	0.563395	1
m.865	271	7	13	9	12	7	5	10	8	11	8	11	9	10	11	9	9	1.598	1.7058	0	0	0.668738
m.8669	206	2	1	1	2	3	2	1	1	0	1	0	0	2	0	2	0	-0.293	-0.2592	0.905543	0.21186	0.992535
m.8693	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.837	-0.6857	1	0.542665	1
m.8696	278	1	1	1	4	2	3	3	2	2	3	2	2	2	3	3	2	0.156	0.1358	0.174853	0.017067	0.90508
m.8703	160	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.906	-0.833	1	0.594391	1
m.8709	507	3	7	3	6	4	4	7	2	5	6	6	6	6	7	7	6	0.689	0.7825	0.000096	0.000007	0.754579
m.873	140	2	4	3	5	2	2	4	2	4	2	2	3	2	3	2	2	0.17	0.1412	0.167915	0.016291	0.90348
m.8730	570	2	2	1	1	2	3	2	2	1	3	2	1	3	1	1	2	-0.036	-0.0327	0.487211	0.062016	0.952477
m.8735	575	1	0	0	1	1	0	0	1	2	0	2	0	0	2	1	0	-0.359	-0.3124	0.952048	0.259849	0.996489
m.8740	1003	0	1	1	1	2	0	0	2	0	1	2	1	0	1	1	0	-0.371	-0.3015	0.944172	0.249828	0.995831
m.8779	150	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.666	-0.5954	0.999872	0.49395	0.999997
m.8796	376	6	5	5	7	3	3	3	4	4	5	7	5	7	4	8	5	0.418	0.4503	0.00879	0.000667	0.81957
m.8799	389	2	9	6	7	2	3	9	2	9	5	6	9	2	9	5	4	1.481	1.3624	0	0	0.687754
m.8844	218	1	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	-0.957	-0.87	0.999998	0.602984	1
m.8870	312	8	12	9	10	7	11	13	10	12	12	9	11	13	10	10	8	0.973	0.8156	0.000057	0.000004	0.749222
m.8872	406	9	12	9	13	10	10	10	12	14	10	15	12	9	16	12	14	1.95	1.96	0	0	0.659703
m.8875	267	4	1	4	3	3	4	3	1	3	6	4	3	7	3	6	4	0.939	0.7708	0.000115	0.000008	0.756517
m.8877	241	6	5	7	6	4	5	6	4	7	4	6	6	4	6	4	7	1.011	0.9311	0.000008	0.000001	0.732016
m.8880	300	2	1	2	0	3	3	1	2	1	0	1	3	0	1	0	1	-0.53	-0.4665	0.999353	0.399417	0.999978
m.8882	347	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.801	-0.6852	1	0.542434	1
m.8885	757	4	7	5	4	5	3	10	3	8	5	7	6	7	9	7	6	0.97	0.8737	0.000022	0.000002	0.740273
m.8900	399	13	19	16	20	15	13	21	13	16	14	15	15	15	16	14	14	1.531	1.507	0	0	0.678501
m.8901	709	2	0	2	1	1	2	2	1	1	2	1	1	4	2	3	1	0.075	0.0756	0.266378	0.028054	0.922776
m.8903	180	12	12	13	13	13	12	14	15	13	13	10	13	12	14	15	13	2.011	1.3727	0	0	0.687022
m.8908	660	1	4	3	2	1	0	2	1	2	3	2	3	1	1	2	2	0.065	0.0557	0.302232	0.032775	0.928509
m.8913	420	4	3	3	1	2	4	4	3	2	3	1	2	1	3	4	1	-0.175	-0.1557	0.751669	0.130008	0.978885
m.8914	480	0	5	3	4	3	0	5	4	5	2	2	4	3	5	3	5	0.843	0.8154	0.000057	0.000004	0.749254
m.8917	676	24	34	34	33	21	25	35	34	39	35	35	38	39	36	34	31	3.043	2.3717	0	0	0.650613
m.892	692	0	4	2	5	2	1	3	1	0	6	3	2	3	2	7	4	0.851	0.6935	0.000369	0.000026	0.769899
m.8924	116	0	1	2	1	1	0	2	1	1	1	1	1	1	1	1	2	-0.824	-0.6809	1	0.54043	1
m.8927	151	1	1	2	0	2	0	0	3	0	1	2	0	0	0	0	2	-0.701	-0.5525	1	0.4657	0.999985
m.8928	359	3	5	6	7	3	3	7	6	4	4	6	6	5	5	5	7	1.286	1.2171	0	0	0.699499
m.8932	510	6	7	8	8	6	7	9	8	9	7	7	8	8	8	9	6	1.206	0.955	0.000006	0	0.728752
m.8936	197	2	1	3	2	1	1	2	0	3	1	3	4	2	2	2	3	-0.096	-0.101	0.640051	0.095565	0.968385
m.8939	146	3	4	4	4	3	1	2	2	4	3	3	3	2	4	2	3	0.109	0.0909	0.240656	0.024819	0.918317
m.8941	216	3	6	9	7	4	4	6	8	7	7	6	7	4	6	9	3	1.001	0.8207	0.000053	0.000004	0.748413
m.8943	224	2	2	1	1	2	1	1	0	1	1	2	0	0	0	0	1	-0.683	-0.5531	1	0.466118	0.999985
m.8947	2092	3	4	4	4	4	4	4	5	4	9	5	3	9	6	8	2	0.6	0.5936	0.00149	0.000106	0.788764
m.8953	221	2	2	2	4	2	3	3	1	4	3	4	5	2	5	3	3	0.763	0.7779	0.000103	0.000007	0.755338
m.8957	494	1	2	2	1	1	1	2	0	2	3	2	3	1	2	3	3	0.154	0.1335	0.17787	0.017407	0.905761
m.8978	174	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	-0.645	-0.573	0.999892	0.479615	0.999987
m.898	376	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	-0.92	-0.8365	1	0.595269	1
m.8982	213	0	1	1	1	0	0	0	0	1	1	0	1	0	1	0	1	-0.568	-0.5042	1	0.429978	0.999987
m.8984	345	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	-0.818	-0.7983	1	0.584891	1
m.899	700	1	1	1	1	2	0	1	1	0	1	2	1	1	0	1	1	-0.494	-0.4662	0.999339	0.399165	0.999978
m.8991	306	5	3	7	4	5	5	6	12	4	6	4	3	5	3	5	7	0.719	0.6671	0.00054	0.000038	0.774705
m.8997	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.539	-0.4622	0.999108	0.395797	0.999971
m.900	248	19	28	27	33	18	19	28	28	32	24	28	27	25	31	26	30	1.989	2.0711	0	0	0.656666
m.9006	624	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	-0.168	-0.1547	0.749784	0.129318	0.978713
m.9013	389	2	2	2	2	1	2	3	2	2	2	2	2	2	2	2	2	0.151	0.1321	0.179726	0.017616	0.906175
m.9015	170	5	8	7	7	6	6	7	6	4	6	5	5	6	5	5	5	1.194	1.2702	0	0	0.694886
m.9021	106	2	1	1	1	2	1	1	1	0	2	1	1	2	1	2	1	-0.785	-0.7179	1	0.556688	1
m.9022	1133	17	20	29	21	20	22	21	26	28	25	29	27	21	31	23	27	2.496	2.213	0	0	0.653441
m.9023	1893	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	-0.886	-0.7943	1	0.583699	1
m.9026	230	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1	1	-0.622	-0.6122	1	0.504106	1
m.9034	345	1	3	1	3	1	1	3	0	1	2	0	1	2	3	2	0	-0.189	-0.1564	0.752988	0.130491	0.979005
m.904	870	2	3	1	2	1	2	3	0	4	2	3	4	1	2	2	3	0.361	0.294	0.045299	0.003827	0.85934
m.9045	703	1	2	1	2	0	0	1	1	1	1	0	1	0	0	1	0	-0.827	-0.7347	1	0.563356	1
m.9051	213	5	4	3	2	4	4	4	3	6	5	6	5	6	5	5	7	0.615	0.8051	0.000067	0.000005	0.750901
m.9052	1364	4	4	10	1	4	3	1	9	8	4	20	12	2	9	4	13	0.91	0.8624	0.000027	0.000002	0.741968
m.9058	352	7	14	15	12	12	9	9	12	11	11	16	11	14	12	12	11	1.305	1.0773	0.000001	0	0.71366
m.9062	253	1	0	3	0	1	1	0	1	0	0	1	0	1	0	0	1	-0.497	-0.4122	0.993073	0.352028	0.99966
m.9072	179	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	-0.293	-0.2531	0.898847	0.206545	0.991956
m.9073	508	4	8	6	8	4	4	5	6	8	9	6	8	8	8	8	4	1.543	1.2062	0	0	0.700495
m.9078	300	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	0	-0.696	-0.5728	0.999894	0.479483	0.999987
m.9086	773	8	7	9	5	9	7	6	10	7	8	8	6	7	5	8	10	1.043	0.9428	0.000007	0	0.730405
m.9089	726	3	2	1	0	3	5	3	2	1	2	3	1	3	2	2	2	0.098	0.0933	0.236771	0.024341	0.917615
m.9097	494	2	0	1	1	2	1	1	1	3	2	6	3	2	4	1	2	0.398	0.3588	0.023796	0.001916	0.842042
m.9103	276	0	2	0	1	0	0	1	0	1	1	1	2	2	1	2	1	-0.271	-0.2834	0.929266	0.233373	0.99457
m.9104	238	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	-0.821	-0.7316	1	0.562158	1
m.9109	151	1	2	2	1	1	1	2	2	2	2	2	2	1	2	2	1	-0.352	-0.3004	0.943333	0.248821	0.99576
m.911	192	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	-0.693	-0.6178	1	0.507378	1
m.9110	140	4	7	7	6	1	2	6	4	6	6	6	9	6	4	7	5	1.355	1.0899	0	0	0.712254
m.9113	661	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	-0.688	-0.6848	1	0.542249	1
m.9119	158	6	9	10	11	5	5	11	11	12	8	10	11	9	12	8	10	1.276	1.0853	0.000001	0	0.712764
m.912	124	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	-0.71	-0.5984	0.999894	0.495801	0.999998
m.9122	382	4	1	3	3	3	2	2	2	2	3	2	1	2	2	4	1	-0.148	-0.1405	0.722322	0.119764	0.976187
m.9133	155	1	8	5	4	2	2	5	4	5	6	4	4	4	3	7	4	0.623	0.5641	0.002195	0.000157	0.794713
m.9135	505	3	4	2	6	4	5	4	2	5	6	3	5	5	4	4	2	0.531	0.4457	0.009264	0.000704	0.820645
m.9137	549	3	2	4	1	3	3	2	2	4	2	6	4	1	4	4	6	0.379	0.3265	0.033007	0.002721	0.850527
m.9144	101	7	10	11	9	5	6	10	11	13	11	16	12	10	10	8	11	1.325	1.6969	0	0	0.669116
m.9151	279	3	3	5	4	2	4	3	1	3	3	4	3	3	3	3	2	0.504	0.4481	0.009014	0.000684	0.820083
m.9152	194	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.749	-0.6403	1	0.519961	1
m.9155	254	1	0	1	1	0	2	0	1	0	1	0	0	0	0	0	0	-0.852	-0.784	1	0.580534	1
m.9167	564	4	4	4	3	3	1	6	4	4	4	5	2	5	3	2	2	0.471	0.3705	0.021071	0.001683	0.839039
m.9176	257	4	5	3	4	4	4	3	5	1	2	2	2	3	4	3	3	-0.001	-0.0005	0.416098	0.049661	0.9441
m.9178	193	0	1	0	0	0	1	1	0	1	2	0	1	2	0	1	0	-0.569	-0.4568	0.998742	0.391215	0.999959
m.918	345	15	12	14	12	13	14	12	10	13	13	15	14	14	14	14	10	1.839	1.8077	0	0	0.664724
m.9181	139	1	2	2	2	1	1	2	2	1	3	4	1	3	1	3	4	0.203	0.1902	0.114086	0.010527	0.889001
m.9188	352	1	1	2	1	1	2	1	2	2	1	2	1	2	2	2	1	-0.25	-0.2247	0.863744	0.182495	0.988898
m.9193	136	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	-0.565	-0.5347	1	0.453007	0.999986
m.9195	251	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	-0.778	-0.7216	1	0.558194	1
m.9199	682	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	-0.611	-0.5606	0.999999	0.471289	0.999985
m.9200	158	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	-0.762	-0.6406	1	0.520123	1
m.9202	127	1	2	2	2	1	3	2	2	1	2	1	2	1	1	1	1	-0.465	-0.425	0.99525	0.363495	0.99979
m.9222	392	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-0.67	-0.6084	1	0.501853	1
m.9224	322	0	2	3	3	1	0	4	4	2	3	1	3	2	4	3	2	0.066	0.0583	0.2974	0.032124	0.927765
m.9226	462	12	19	19	25	15	12	24	21	18	19	20	21	23	18	22	14	1.943	2.1817	0	0	0.654093
m.923	391	2	0	1	1	3	1	0	1	0	3	2	0	2	2	2	1	-0.028	-0.0246	0.469082	0.05871	0.950416
m.924	786	6	4	5	2	5	4	3	5	4	4	12	2	5	2	3	10	0.909	0.808	0.000064	0.000004	0.750436
m.9242	256	3	3	4	3	3	2	3	2	4	3	3	4	3	4	2	3	0.314	0.2958	0.044526	0.003756	0.858845
m.925	826	14	27	17	28	14	12	23	19	19	18	19	17	18	17	20	20	2.6	2.7683	0	0	0.646131
m.9253	509	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.872	-0.8183	1	0.590546	1
m.9267	132	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.418	-0.3978	0.98996	0.338959	0.999456
m.9269	593	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1	1	-0.471	-0.4402	0.997229	0.376893	0.999895
m.9279	376	3	3	2	1	3	3	2	2	2	0	0	1	0	2	2	1	-0.334	-0.3147	0.953609	0.261971	0.996619
m.9284	447	3	4	5	4	5	4	3	8	8	5	10	5	4	6	5	5	0.874	0.828	0.000047	0.000003	0.747263
m.9290	1260	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	-0.906	-0.7223	1	0.558476	1
m.9295	226	3	3	3	3	1	1	3	2	4	4	3	2	3	4	3	2	0.089	0.0879	0.24557	0.025428	0.919194
m.9299	205	1	7	6	9	2	2	5	8	9	8	11	6	9	7	7	8	1.501	1.4065	0	0	0.684701
m.930	399	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	-0.612	-0.5558	1	0.467991	0.999985
m.9302	366	0	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	-1.053	-1.0011	0.999987	0.62319	1
m.9307	494	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.214	-0.1783	0.792391	0.146159	0.982571
m.931	242	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-0.883	-0.772	1	0.576667	1
m.9312	311	1	2	1	1	1	1	0	0	1	3	1	1	1	1	1	0	-0.453	-0.3977	0.989936	0.338867	0.999455
m.9319	314	2	3	2	1	2	1	1	1	1	3	0	0	2	1	3	1	-0.324	-0.3138	0.953002	0.261141	0.996568
m.9322	625	3	4	3	4	3	4	4	5	3	5	5	3	4	3	7	5	0.786	0.7906	0.000085	0.000006	0.753251
m.9330	588	3	7	6	6	4	5	5	5	7	5	4	6	4	4	5	4	0.908	0.8227	0.000051	0.000003	0.748097
m.9331	568	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.911	-0.751	1	0.56942	1
m.9340	260	2	1	2	1	1	1	1	2	1	2	2	2	3	2	2	2	-0.015	-0.0134	0.44425	0.05436	0.947513
m.9341	306	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	2	-0.605	-0.4909	1	0.419449	0.999987
m.9342	193	3	4	4	2	3	4	3	2	3	4	5	1	3	2	3	7	0.344	0.3207	0.034958	0.002894	0.85208
m.9363	503	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	-0.554	-0.4618	0.999082	0.395459	0.999971
m.9366	437	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	-0.849	-0.8275	1	0.592982	1
m.9373	1378	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.857	-0.7759	1	0.577945	1
m.9386	745	1	1	1	1	1	1	1	1	0	2	0	1	1	0	2	1	-0.487	-0.4634	0.999176	0.39681	0.999973
m.9399	268	9	9	11	7	7	8	8	10	7	12	4	5	12	6	9	5	1.283	1.204	0	0	0.700698
m.940	484	4	3	3	2	2	5	3	1	2	3	2	2	4	2	5	2	0.615	0.5705	0.00202	0.000145	0.793406
m.9408	224	1	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	-0.777	-0.7025	1	0.550189	1
m.9411	328	10	10	12	7	7	7	10	11	7	13	5	6	13	7	11	4	1.422	1.333	0	0	0.689914
m.9419	124	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	-0.661	-0.5628	0.999972	0.472786	0.999985
m.9424	545	31	65	61	64	39	36	75	55	51	55	43	50	61	54	58	41	2.383	1.3183	0	0	0.691034
m.9431	161	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.746	-0.6767	1	0.538443	1
m.9432	802	1	3	1	3	1	1	2	4	2	1	1	3	1	5	1	0	-0.033	-0.0298	0.480707	0.060817	0.951743
m.9443	895	1	0	0	0	0	0	0	1	2	1	0	0	0	0	4	0	-0.24	-0.191	0.813613	0.155698	0.984469
m.9447	704	5	2	6	3	6	8	3	4	6	5	7	6	4	6	5	5	1.185	1.3738	0	0	0.686944
m.9463	205	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	-0.684	-0.6789	1	0.539487	1
m.9470	281	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	-0.592	-0.5429	1	0.458924	0.999986
m.9472	530	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	-0.672	-0.5448	1	0.460278	0.999986
m.9474	609	0	1	1	1	1	2	1	1	0	2	1	0	2	0	1	1	-0.525	-0.4604	0.998987	0.394274	0.999968
m.9478	1342	28	32	29	33	26	29	31	24	31	34	27	30	33	26	32	22	1.982	2.5518	0	0	0.648227
m.948	269	3	5	6	5	4	4	7	3	5	4	6	6	3	8	5	5	0.967	0.9077	0.000013	0.000001	0.735311
m.9482	331	2	1	2	2	1	1	1	2	2	1	3	1	2	3	2	1	-0.013	-0.0095	0.43568	0.052905	0.946489
m.949	153	6	6	5	6	6	8	7	3	7	6	5	6	4	6	4	6	0.683	0.538	0.003063	0.000222	0.800136
m.9498	636	2	2	3	2	2	2	2	2	2	2	3	3	1	2	2	3	0.059	0.0516	0.309942	0.033824	0.929679
m.9505	767	0	2	0	1	0	1	0	0	1	0	0	0	2	0	1	0	-0.552	-0.5068	1	0.432002	0.999987
m.951	473	0	1	1	0	1	0	0	1	0	1	1	0	1	0	1	0	-0.589	-0.4926	1	0.420811	0.999987
m.9511	681	6	5	8	6	3	5	6	4	5	8	8	5	3	5	7	5	0.747	0.6007	0.001355	0.000096	0.78736
m.9527	577	0	0	3	0	0	0	0	2	0	2	0	0	0	1	0	0	-0.698	-0.6057	0.999985	0.500237	1
m.9546	175	4	7	5	5	4	5	5	7	6	5	2	4	7	5	8	3	0.78	0.7313	0.000211	0.000015	0.763229
m.9551	312	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	-0.934	-0.8698	0.999998	0.602942	1
m.9557	1256	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	-0.764	-0.6644	1	0.532452	1
m.9560	412	2	6	6	5	2	2	6	3	6	6	4	5	7	4	3	0	0.269	0.2548	0.065238	0.005686	0.870304
m.9561	429	5	7	5	9	2	2	8	5	8	11	6	9	9	5	7	5	1.308	1.0431	0.000001	0	0.717613
m.9566	251	4	4	5	3	3	5	4	5	3	4	2	3	5	5	4	2	0.572	0.5336	0.003237	0.000235	0.801065
m.9571	451	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	-0.874	-0.8356	1	0.595045	1
m.9578	173	4	17	14	14	5	4	16	11	13	13	13	13	14	14	16	13	1.778	1.9111	0	0	0.661199
m.9583	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.808	-0.7161	1	0.555948	1
m.9587	410	1	2	1	0	1	1	1	0	2	1	1	1	0	1	2	0	-0.54	-0.4732	0.999683	0.405006	0.999985
m.9595	223	24	30	28	30	25	23	29	25	24	25	34	24	25	23	24	32	2.112	3.775	0	0	0.639823
m.9596	217	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	-0.338	-0.3273	0.961557	0.27364	0.997273
m.9604	530	0	0	0	0	0	0	0	3	4	4	0	3	4	3	2	2	0.15	0.1435	0.165023	0.01597	0.902799
m.9611	446	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	-0.736	-0.6292	1	0.513866	1
m.9621	354	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	-0.467	-0.4472	0.997946	0.382974	0.999928
m.9628	960	4	2	5	3	4	5	2	4	3	1	10	3	3	3	4	9	0.146	0.147	0.160693	0.015492	0.901762
m.965	551	10	17	20	17	10	12	14	16	18	17	16	15	17	13	18	16	1.915	1.6036	0	0	0.673396
m.9652	236	9	9	7	10	9	9	11	5	9	8	10	9	9	10	9	10	1.824	2.2029	0	0	0.653648
m.9654	1097	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.597	-0.4891	1	0.418002	0.999988
m.9666	288	0	5	0	7	1	0	6	0	2	0	0	3	0	2	0	0	-0.536	-0.4694	0.999505	0.401844	0.999982
m.9689	170	3	9	6	9	2	3	6	7	4	9	5	5	9	5	7	6	1.215	0.998	0.000003	0	0.723141
m.9698	154	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	-0.675	-0.5958	0.999879	0.494198	0.999997
m.9699	450	10	33	22	25	11	12	28	20	23	15	22	27	17	27	19	18	2.504	2.185	0	0	0.654023
m.972	503	0	0	2	1	1	1	0	2	0	1	0	0	2	0	2	0	-0.548	-0.5361	1	0.454026	0.999986
m.9723	684	7	0	0	0	6	7	0	0	0	12	0	0	13	0	14	0	0.542	0.5619	0.002258	0.000162	0.795164
m.9726	370	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	-0.421	-0.375	0.983393	0.317986	0.998989
m.9734	585	0	0	2	1	1	1	0	1	3	1	1	1	1	1	1	1	-0.752	-0.7192	1	0.55722	1
m.9738	222	13	16	19	20	12	13	17	17	23	17	17	21	16	21	18	16	1.848	1.4809	0	0	0.680017
m.9740	719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.66	-0.5711	0.999892	0.478357	0.999987
m.9753	748	11	8	11	12	10	10	8	12	5	10	10	9	9	8	10	6	1.277	0.8635	0.000026	0.000002	0.741802
m.9774	382	2	4	3	2	3	3	2	2	4	3	3	3	3	4	4	1	0.284	0.2513	0.067335	0.005886	0.871299
m.9778	264	2	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	-0.641	-0.5592	1	0.470331	0.999985
m.9779	278	4	4	3	4	2	3	3	2	2	6	4	2	4	2	5	1	0.362	0.3639	0.022572	0.001811	0.840728
m.9807	393	6	10	9	7	8	8	10	8	10	8	10	11	8	12	8	9	1.46	1.141	0	0	0.706824
m.9816	202	2	3	3	3	2	2	3	2	3	3	4	2	2	2	3	3	0.08	0.0681	0.279579	0.029763	0.924947
m.983	610	3	3	3	4	3	4	3	4	3	3	3	4	4	5	3	2	0.205	0.1927	0.111759	0.010287	0.888267
m.9853	405	1	2	2	1	2	1	3	2	2	4	1	0	2	1	2	2	-0.27	-0.2416	0.885417	0.196662	0.990791
m.9855	546	1	3	6	2	4	3	3	1	0	6	3	2	5	2	2	1	0.183	0.1675	0.137032	0.012929	0.895694
m.9865	419	1	5	5	6	0	0	5	4	6	2	7	6	3	5	1	5	0.892	0.8381	0.00004	0.000003	0.745687
m.9873	222	3	3	6	3	4	6	5	6	4	6	5	2	4	6	6	4	0.761	0.7345	0.000201	0.000014	0.762675
m.9878	617	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	-0.927	-0.8691	1	0.602793	1
m.9881	429	0	2	0	2	0	0	3	1	3	0	2	3	0	2	0	2	-0.162	-0.1572	0.754485	0.131046	0.979142
m.9886	890	1	1	0	0	0	0	0	0	0	3	1	0	0	0	1	2	-0.548	-0.4827	1	0.412817	0.999988
m.9891	150	2	5	5	4	2	2	8	3	3	4	3	2	2	5	2	3	0.461	0.4034	0.014835	0.001159	0.830798
m.9927	451	0	0	2	0	0	0	1	1	1	1	2	1	2	1	2	1	-0.432	-0.3983	0.990078	0.339415	0.999465
m.9935	160	3	2	2	2	3	3	3	3	2	3	3	2	3	4	2	2	0.473	0.4222	0.012067	0.000931	0.826224
m.9939	196	4	4	5	5	4	5	6	4	5	4	4	4	6	5	4	5	0.693	0.643	0.000759	0.000053	0.779201
m.9955	392	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	-0.491	-0.4544	0.998557	0.389166	0.999953
m.9956	418	1	3	1	1	1	0	2	2	2	1	1	4	2	3	2	3	0.161	0.1368	0.173552	0.016921	0.904783
m.9957	415	12	25	20	21	15	15	26	17	26	21	24	27	23	24	25	21	2.158	1.8154	0	0	0.664443
m.9972	351	1	0	0	0	3	1	1	1	0	1	2	0	3	2	2	2	-0.257	-0.2348	0.876976	0.190908	0.990055
m.9986	274	5	9	6	10	4	4	8	4	6	6	7	6	7	6	5	4	1.106	0.9369	0.000008	0.000001	0.731214
m.9987	752	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	-0.738	-0.6061	0.999988	0.500477	1
m.9990	280	1	3	1	2	1	1	1	1	3	1	2	2	0	2	1	1	-0.308	-0.3015	0.944172	0.249828	0.995831
NP_851372.1	214	0	3	2	1	0	0	2	3	1	3	1	2	3	0	3	3	-0.205	-0.1698	0.777505	0.139958	0.981231
P02769	607	0	0	0	45	14	30	9	5	1	0	1	2	0	12	5	36	0.331	0.3105	0.038635	0.003223	0.854832
symbB1.EST_k37c20_10131|m.23447	349	0	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	-0.537	-0.4899	1	0.418646	0.999988
symbB1.EST_k37c20_10147|m.23478	4157	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.706	-0.5709	0.999897	0.478225	0.999986
symbB1.EST_k37c20_10169|m.23529	1177	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	-0.82	-0.7265	1	0.560156	1
