Protein	Len	S0	S0	S0	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.22064	312	0	0	0	1	1	1	-0.367	-0.3400	1.000000	0.789866	0.747983
m.22085	331	3	4	4	3	2	3	-0.192	-0.2693	1.000000	0.748040	0.775386
m.2212	675	2	3	1	1	1	2	-0.269	-0.2831	1.000000	0.757200	0.770659
m.22122	295	0	0	1	0	0	0	-0.367	-0.3571	1.000000	0.798234	0.740060
m.22127	173	0	2	1	1	0	0	-0.335	-0.3054	1.000000	0.770941	0.762409
m.22180	238	1	1	0	1	1	1	-0.429	-0.4048	1.000000	0.818539	0.714872
m.22205	653	4	2	3	1	1	3	-0.847	-0.9472	0.513571	0.862050	0.159887
m.22210	207	0	0	0	0	1	0	-0.466	-0.4252	1.000000	0.826002	0.702589
m.22271	234	1	1	1	1	1	1	-0.270	-0.2565	1.000000	0.739072	0.779525
m.22274	438	6	5	6	5	5	4	-0.090	-0.1617	1.000000	0.656910	0.803848
m.22282	310	2	3	1	5	2	3	1.059	1.3685	0.000003	0.000000	0.767635
m.2229	343	3	3	3	0	0	0	-1.033	-1.1175	0.215136	0.836614	0.055606
m.22295	361	2	0	0	0	0	0	-0.429	-0.4095	1.000000	0.820319	0.712126
m.223	287	2	1	1	2	2	3	0.306	0.3575	0.244110	0.074079	0.809744
m.22300	797	1	1	1	0	0	0	-0.416	-0.4217	1.000000	0.824769	0.704765
m.22305	311	1	0	0	0	0	0	-0.417	-0.4037	1.000000	0.818117	0.715507
m.22307	275	3	3	3	1	3	2	-0.868	-1.0525	0.313505	0.846621	0.086119
m.22336	329	2	0	0	0	0	0	-0.442	-0.4398	1.000000	0.830941	0.693200
m.22339	1615	2	3	1	0	1	0	-0.424	-0.4043	1.000000	0.818348	0.715161
m.22358	156	1	0	1	0	0	0	-0.300	-0.2740	1.000000	0.751218	0.773807
m.22365	587	5	3	2	1	1	3	-0.464	-0.4958	1.000000	0.847141	0.652211
m.22377	200	1	1	1	1	1	0	-0.385	-0.3660	1.000000	0.802351	0.735714
m.22382	236	0	0	0	0	0	1	-0.432	-0.4373	1.000000	0.830118	0.694845
m.22392	222	5	6	5	5	5	5	0.072	0.1143	0.770818	0.292165	0.828385
m.22394	559	7	4	5	5	4	5	0.040	0.0686	0.857478	0.353875	0.828594
m.22405	246	4	1	1	1	1	1	-0.353	-0.3386	1.000000	0.789153	0.748608
m.2241	107	1	1	1	2	2	2	0.436	0.4636	0.117448	0.034666	0.798790
m.22412	708	1	2	2	0	0	0	-0.681	-0.7633	0.852416	0.877437	0.358432
m.22424	314	3	1	5	2	1	1	-0.842	-1.1297	0.199304	0.834761	0.050984
m.22426	144	0	1	0	1	2	2	-0.363	-0.3527	1.000000	0.796140	0.742151
m.22427	401	3	3	4	0	1	1	-1.274	-1.3789	0.029466	0.802913	0.006266
m.22434	265	3	1	3	1	1	1	-1.001	-1.0939	0.248152	0.840233	0.065494
m.2244	1940	2	2	1	0	0	0	-0.317	-0.3204	1.000000	0.779488	0.756408
m.22447	261	2	2	4	1	1	1	-1.320	-1.4358	0.017487	0.797662	0.003550
m.22448	329	1	0	2	1	1	1	-0.729	-0.6827	0.940180	0.875839	0.458139
m.22449	384	1	1	2	3	3	3	0.416	0.5250	0.073958	0.021400	0.793084
m.22518	514	5	8	6	4	4	3	-0.316	-0.5284	0.999008	0.854823	0.624483
m.22535	540	0	1	0	0	0	0	-0.433	-0.3999	1.000000	0.816644	0.717681
m.22539	256	3	2	2	1	2	1	-0.679	-0.6743	0.946676	0.875316	0.468330
m.22541	115	1	1	0	0	0	0	-0.326	-0.3161	1.000000	0.777093	0.758167
m.22542	615	45	33	47	17	19	21	-0.963	-3.6462	0.000000	0.765796	0.000000
m.22547	139	1	1	1	0	1	1	-0.410	-0.4198	1.000000	0.824092	0.705934
m.22551	320	0	2	1	0	0	2	-0.338	-0.3355	1.000000	0.787560	0.749978
m.22556	121	1	1	1	0	0	0	-0.454	-0.4577	1.000000	0.836572	0.680977
m.22580	202	3	2	3	2	2	2	-0.409	-0.5235	0.999387	0.853745	0.628836
m.22619	255	1	1	1	0	0	0	-0.383	-0.3903	1.000000	0.812810	0.723034
m.22659	359	1	0	0	0	0	0	-0.378	-0.3484	1.000000	0.794054	0.744159
m.22671	529	1	1	1	0	1	1	-0.343	-0.3452	1.000000	0.792476	0.745631
m.22676	166	2	1	2	1	0	0	-0.778	-0.8106	0.779601	0.875684	0.301115
m.2269	469	1	1	1	0	0	0	-0.406	-0.3803	0.999999	0.808640	0.728400
m.22691	209	0	0	1	0	0	0	-0.501	-0.4949	1.000000	0.846912	0.652935
m.227	359	7	6	6	1	1	1	-1.356	-1.7961	0.000281	0.778195	0.000042
m.22707	617	1	1	0	0	0	0	-0.270	-0.2674	1.000000	0.746738	0.776015
m.22737	450	0	1	0	0	0	1	-0.404	-0.4173	1.000000	0.823192	0.707459
m.22746	109	1	1	1	0	0	0	-0.470	-0.4386	1.000000	0.830547	0.693991
m.2278	237	1	0	1	0	0	0	-0.353	-0.3780	1.000000	0.807655	0.729604
m.22782	553	8	4	4	3	4	4	-0.251	-0.3365	1.000000	0.788076	0.749538
m.22784	250	0	1	1	0	1	0	-0.430	-0.4411	1.000000	0.831366	0.692339
m.22806	335	0	1	0	0	1	0	-0.415	-0.4099	1.000000	0.820469	0.711890
m.22810	245	2	1	3	3	3	1	-0.093	-0.1268	1.000000	0.619062	0.810446
m.22850	470	2	2	2	2	2	2	0.088	0.1003	0.799330	0.310592	0.828608
m.22904	580	6	7	6	3	3	3	-0.663	-1.0421	0.331329	0.848219	0.092003
m.22921	1220	1	1	1	1	1	1	-0.406	-0.3930	1.000000	0.813905	0.721549
m.22925	162	1	0	0	0	0	0	-0.449	-0.4154	1.000000	0.822501	0.708609
m.22934	136	0	1	1	0	0	1	-0.353	-0.3609	1.000000	0.800012	0.738223
m.22940	466	8	8	9	10	11	11	0.222	0.4968	0.091753	0.026815	0.795623
m.22944	994	26	24	27	23	19	19	-0.106	-0.3754	1.000000	0.806529	0.730953
m.22952	530	5	4	4	0	2	2	-1.046	-1.2883	0.063482	0.812883	0.014434
m.22956	201	2	0	0	0	0	0	-0.330	-0.3124	1.000000	0.774997	0.759656
m.230	211	10	11	11	8	6	6	-0.271	-0.6055	0.983570	0.868382	0.547771
m.23037	263	5	1	3	4	3	3	0.220	0.2978	0.350961	0.109038	0.815910
m.23042	858	4	6	4	2	1	1	-0.702	-0.8535	0.702230	0.872600	0.252024
m.23072	302	2	4	3	2	2	2	-0.386	-0.4997	1.000000	0.848123	0.649047
m.23079	454	1	1	2	0	0	0	-0.726	-0.7548	0.863886	0.877551	0.368943
m.2309	217	2	1	2	0	0	0	-0.654	-0.6944	0.930327	0.876453	0.443827
m.23103	397	2	2	1	1	1	1	-0.275	-0.2807	1.000000	0.755644	0.771502
m.23110	258	3	3	3	2	2	2	-0.373	-0.4806	1.000000	0.843143	0.664147
m.23145	569	1	1	1	0	0	0	-0.379	-0.3784	0.999994	0.807827	0.729396
m.23157	316	1	1	1	0	0	1	-0.323	-0.2942	1.000000	0.764199	0.766650
m.2316	597	1	1	1	0	0	0	-0.392	-0.3896	1.000000	0.812524	0.723417
m.2317	307	2	2	3	1	0	0	-0.948	-1.0719	0.281733	0.843628	0.075911
m.23172	335	1	1	1	1	1	1	-0.356	-0.3206	1.000000	0.779598	0.756326
m.232	1282	5	4	3	1	3	3	-0.621	-0.7312	0.893002	0.877527	0.398257
m.23218	266	0	1	0	0	0	0	-0.279	-0.2831	1.000000	0.757200	0.770659
m.23233	725	5	2	4	1	3	1	-1.169	-1.3186	0.049541	0.809326	0.011022
m.23247	172	3	3	5	4	3	3	-0.128	-0.2183	1.000000	0.709434	0.790586
m.2327	164	0	0	0	0	1	0	-0.304	-0.2845	1.000000	0.758101	0.770164
m.23275	219	1	3	2	2	2	2	-0.112	-0.1333	1.000000	0.626432	0.809299
m.23328	172	1	1	0	0	1	0	-0.348	-0.3280	1.000000	0.783615	0.753222
m.23347	148	0	1	0	0	1	0	-0.261	-0.2534	1.000000	0.736830	0.780494
m.2335	380	0	1	1	0	0	0	-0.358	-0.3763	1.000000	0.806920	0.730488
m.23371	196	6	5	5	4	5	4	-0.196	-0.3216	1.000000	0.780149	0.755912
m.23377	644	1	1	1	0	0	0	-0.318	-0.2862	1.000000	0.759187	0.769559
m.23397	127	6	5	5	1	3	2	-1.324	-1.6538	0.001743	0.783657	0.000288
m.23454	187	16	21	21	7	6	9	-1.015	-2.4426	0.000000	0.767640	0.000000
m.23459	176	1	1	1	0	0	0	-0.312	-0.2951	1.000000	0.764753	0.766317
m.2353	1773	6	4	5	2	4	3	-0.711	-1.0451	0.326133	0.847759	0.090276
m.23575	291	6	6	5	4	4	5	-0.098	-0.1447	1.000000	0.639003	0.807199
m.23588	389	1	1	1	1	0	1	-0.348	-0.3643	1.000000	0.801577	0.736556
m.23594	226	0	1	1	0	0	0	-0.349	-0.3121	1.000000	0.774826	0.759775
m.23599	895	43	35	43	44	38	42	0.086	0.3958	0.189560	0.056920	0.805706
m.2360	1533	8	5	5	2	3	2	-0.756	-1.0005	0.407529	0.854503	0.118547
m.23602	166	3	4	3	4	4	4	0.283	0.3951	0.190462	0.057200	0.805780
m.23607	647	11	8	6	5	6	5	-0.007	-0.0104	0.958390	0.466325	0.825141
m.23611	241	9	10	9	7	5	4	-0.198	-0.4112	1.000000	0.820954	0.711121
m.23613	106	1	3	3	1	1	1	-1.015	-1.0184	0.373850	0.851827	0.106524
m.23626	176	3	3	2	1	1	0	-0.840	-0.8091	0.782132	0.875767	0.302890
m.23629	351	2	3	5	1	1	0	-1.283	-1.5417	0.006088	0.789781	0.001122
m.23632	169	1	2	2	1	1	2	-0.643	-0.6754	0.945852	0.875388	0.467000
m.23641	168	1	1	0	1	0	0	-0.341	-0.3312	1.000000	0.785314	0.751850
m.23661	550	1	2	1	1	0	1	-0.430	-0.4103	1.000000	0.820618	0.711654
m.23671	219	3	3	3	1	0	1	-0.938	-1.0296	0.353440	0.850129	0.099466
m.23676	166	1	1	0	1	0	0	-0.433	-0.4232	1.000000	0.825300	0.703836
m.23681	182	2	2	1	0	0	0	-0.409	-0.3430	1.000000	0.791379	0.746632
m.23685	446	21	19	17	18	17	19	0.126	0.3759	0.216560	0.065369	0.807802
m.23696	547	0	1	0	0	1	0	-0.491	-0.4544	1.000000	0.835568	0.683291
m.23699	552	10	9	9	7	6	5	-0.183	-0.3750	1.000000	0.806355	0.731159
m.23716	147	4	3	3	1	2	1	-0.970	-1.0975	0.242912	0.839679	0.063902
m.23728	760	2	1	1	0	0	0	-0.415	-0.4100	1.000000	0.820506	0.711831
m.23737	412	6	6	8	6	5	7	-0.176	-0.3445	1.000000	0.792128	0.745951
m.23776	270	1	1	2	0	0	0	-0.698	-0.7128	0.912886	0.877151	0.421113
m.23814	289	2	2	1	2	1	1	0.081	0.0877	0.823573	0.327562	0.828690
m.23817	738	2	2	1	2	0	1	0.086	0.0956	0.808541	0.316882	0.828652
m.23821	306	13	14	16	16	17	15	0.073	0.2154	0.535452	0.176698	0.823276
m.23824	188	3	4	4	3	3	4	-0.231	-0.3297	1.000000	0.784521	0.752495
m.23859	213	2	1	1	0	0	0	-0.429	-0.4031	1.000000	0.817886	0.715852
m.23867	427	2	1	1	1	2	2	-0.186	-0.1885	1.000000	0.683117	0.797995
m.23871	448	0	0	1	1	0	1	-0.430	-0.3999	1.000000	0.816644	0.717681
m.23900	193	3	2	2	2	1	1	-0.194	-0.2435	1.000000	0.729480	0.783500
m.23918	356	0	1	1	1	0	0	-0.568	-0.5679	0.993675	0.862555	0.587061
m.23926	521	2	2	2	1	1	2	-0.598	-0.6019	0.984797	0.867887	0.551677
m.23962	496	0	3	2	0	0	0	-0.603	-0.6294	0.973792	0.871331	0.521141
m.23986	259	0	0	0	2	1	2	0.253	0.2784	0.391159	0.122831	0.817808
m.23996	320	1	0	0	0	0	0	-0.350	-0.3348	1.000000	0.787197	0.750285
m.23997	257	0	2	2	2	2	2	-0.107	-0.1186	1.000000	0.609556	0.811843
m.24011	345	4	2	5	4	3	3	-0.180	-0.2722	1.000000	0.750008	0.774416
m.24029	442	1	4	2	2	3	1	-0.176	-0.2165	1.000000	0.707926	0.791062
m.24081	202	5	4	2	1	1	1	-0.692	-0.7347	0.888940	0.877563	0.393905
m.24092	176	0	0	0	1	0	0	-0.355	-0.3474	1.000000	0.793563	0.744622
m.241	287	6	7	7	0	0	0	-1.597	-1.9826	0.000017	0.773382	0.000002
m.24113	335	2	1	2	0	0	0	-0.677	-0.7019	0.923509	0.876777	0.434594
m.2412	527	2	1	1	0	1	2	-0.240	-0.2312	1.000000	0.719940	0.787058
m.24125	101	0	0	1	0	0	0	-0.389	-0.3605	1.000000	0.799826	0.738418
m.2413	303	1	0	0	0	0	0	-0.370	-0.3785	0.999992	0.807870	0.729344
m.24137	338	1	2	0	1	1	1	-0.361	-0.3588	1.000000	0.799033	0.739241
m.24143	156	0	0	1	1	1	1	-0.333	-0.3315	1.000000	0.785472	0.751721
m.24170	270	1	0	1	0	0	0	-0.422	-0.4057	1.000000	0.818883	0.714350
m.24183	283	1	1	1	0	0	0	-0.276	-0.2430	1.000000	0.729101	0.783649
m.24205	912	1	1	1	0	1	2	-0.285	-0.2672	1.000000	0.746601	0.776081
m.24213	244	0	0	0	1	0	0	-0.453	-0.4107	1.000000	0.820767	0.711417
m.24219	687	5	2	6	2	1	2	-0.937	-1.3284	0.045636	0.808223	0.010081
m.24247	254	0	0	0	0	0	1	-0.390	-0.3734	1.000000	0.805655	0.731981
m.2425	858	1	1	0	1	1	0	-0.459	-0.4431	1.000000	0.832014	0.691007
m.24250	139	1	1	1	0	0	0	-0.355	-0.3563	1.000000	0.797857	0.740443
m.24266	335	0	1	0	0	0	0	-0.437	-0.4099	1.000000	0.820469	0.711890
m.24308	388	1	2	3	0	0	1	-0.994	-1.0999	0.239459	0.839310	0.062857
m.24310	205	1	0	0	0	1	0	-0.282	-0.2662	1.000000	0.745911	0.776410
m.24316	262	2	2	3	1	1	0	-0.894	-0.9618	0.483899	0.860062	0.147733
m.2433	832	1	2	1	0	0	0	-0.507	-0.5171	0.999805	0.852296	0.634423
m.24351	185	0	1	1	0	0	0	-0.411	-0.3711	1.000000	0.804639	0.733153
m.24356	255	1	0	0	0	0	0	-0.333	-0.3453	1.000000	0.792526	0.745586
m.2438	9514	17	18	23	4	3	5	-1.578	-3.3356	0.000000	0.766096	0.000000
m.24423	342	3	2	2	3	1	3	0.305	0.3702	0.224825	0.067971	0.808404
m.24493	298	2	1	1	2	1	0	0.200	0.2172	0.531139	0.174960	0.823139
m.24508	120	0	1	1	0	1	0	-0.437	-0.3929	1.000000	0.813864	0.721604
m.24565	525	0	1	0	0	0	0	-0.404	-0.3855	1.000000	0.810831	0.725636
m.24569	99	1	3	3	0	1	1	-1.057	-1.1988	0.125155	0.824634	0.030337
m.24620	241	2	3	3	5	4	4	0.514	0.7444	0.011437	0.002845	0.778718
m.247	406	2	1	2	0	2	1	-0.610	-0.6413	0.967785	0.872583	0.507463
m.24722	174	3	3	2	1	1	0	-0.942	-0.9820	0.443525	0.857206	0.131950
m.24851	900	17	16	15	4	10	9	-1.177	-2.2059	0.000000	0.769694	0.000000
m.24916	265	0	0	1	2	0	0	0.197	0.2020	0.567745	0.189997	0.824256
m.24926	333	1	1	1	3	3	3	0.691	0.7884	0.007501	0.001782	0.776893
m.24931	171	0	0	1	0	0	0	-0.327	-0.3126	1.000000	0.775111	0.759576
m.24936	844	1	2	1	4	3	1	0.954	1.1083	0.000173	0.000029	0.769744
m.24947	295	4	3	5	3	4	2	-0.441	-0.6583	0.957763	0.874126	0.487502
m.24948	811	1	3	2	0	1	2	-0.689	-0.6692	0.950390	0.874964	0.474477
m.2495	336	1	0	0	0	0	1	-0.363	-0.3570	1.000000	0.798187	0.740108
m.24952	767	0	1	0	0	0	0	-0.255	-0.2564	1.000000	0.739000	0.779557
m.24964	992	7	5	7	3	2	3	-0.733	-1.1630	0.160347	0.829790	0.039933
m.24975	251	3	5	4	5	5	4	0.326	0.5226	0.075343	0.021821	0.793294
m.24983	433	0	2	3	2	2	1	-0.453	-0.5670	0.993849	0.862397	0.587959
m.24984	390	0	1	0	0	0	0	-0.268	-0.2659	1.000000	0.745703	0.776508
m.2503	175	2	1	0	0	1	0	-0.332	-0.3119	1.000000	0.774711	0.759855
m.25041	188	2	3	3	3	3	3	0.034	0.0425	0.897901	0.390683	0.828012
m.25047	221	5	5	4	4	3	4	0.008	0.0121	0.936113	0.434175	0.826646
m.25100	471	1	1	2	1	0	0	-0.755	-0.7403	0.882255	0.877597	0.386941
m.25115	481	0	1	1	0	1	0	-0.303	-0.3010	1.000000	0.768330	0.764099
m.25121	520	0	1	0	1	1	2	-0.273	-0.2460	1.000000	0.731364	0.782753
m.25139	549	8	9	9	6	5	5	-0.325	-0.6673	0.951731	0.874826	0.476759
m.25151	247	0	0	0	0	1	0	-0.454	-0.4310	1.000000	0.828003	0.698921
m.25161	139	0	0	1	0	0	0	-0.428	-0.4019	1.000000	0.817422	0.716541
m.25176	115	3	2	3	0	0	0	-0.875	-0.9629	0.481679	0.859909	0.146842
m.25195	896	1	1	2	2	0	0	-0.209	-0.2341	1.000000	0.722231	0.786236
m.2520	559	2	2	1	2	1	1	0.162	0.1781	0.625445	0.215312	0.825799
m.25217	316	0	0	0	1	0	0	-0.328	-0.3064	1.000000	0.771528	0.762021
m.25218	280	3	3	3	3	1	1	-0.170	-0.2224	1.000000	0.712830	0.789486
m.2523	295	0	1	0	0	0	0	-0.523	-0.4823	1.000000	0.843604	0.662843
m.25244	393	5	3	2	2	2	2	-0.066	-0.0750	0.997671	0.555235	0.818389
m.25258	278	4	5	6	2	3	2	-0.824	-1.2728	0.071818	0.814789	0.016510
m.25260	257	3	2	1	2	1	2	0.015	0.0162	0.931519	0.428299	0.826875
m.25270	173	2	0	1	1	1	1	-0.512	-0.4790	1.000000	0.842706	0.665368
m.25292	283	1	2	2	1	1	1	-0.738	-0.7395	0.883225	0.877594	0.387936
m.2531	239	6	5	6	4	3	4	-0.408	-0.6338	0.971664	0.871810	0.516114
m.25325	239	2	2	1	0	1	1	-0.405	-0.3764	1.000000	0.806964	0.730436
m.25327	306	1	1	1	0	0	0	-0.427	-0.4029	1.000000	0.817809	0.715967
m.25376	167	0	1	2	1	0	0	-0.837	-0.8667	0.676771	0.871400	0.237680
m.2539	1354	6	9	4	3	3	3	-0.286	-0.4238	1.000000	0.825511	0.703463
m.25409	132	2	2	2	0	0	1	-0.690	-0.7052	0.920382	0.876902	0.430519
m.25410	350	6	7	9	6	5	4	-0.378	-0.7512	0.868591	0.877580	0.373405
m.2542	649	5	8	8	2	1	2	-1.189	-1.7151	0.000823	0.781047	0.000129
m.25428	275	1	0	0	0	0	0	-0.422	-0.4117	1.000000	0.821139	0.710824
m.25435	194	1	0	0	0	0	0	-0.313	-0.3379	1.000000	0.788795	0.748919
m.25456	233	0	0	0	0	0	1	-0.389	-0.3822	0.999997	0.809446	0.727397
m.255	815	4	4	3	2	3	1	-0.354	-0.4590	1.000000	0.836963	0.680058
m.25538	553	1	1	1	0	1	1	-0.400	-0.3968	1.000000	0.815423	0.719432
m.25546	453	5	6	5	5	5	5	0.084	0.1408	0.712937	0.258718	0.827608
m.25552	512	1	2	1	1	0	1	-0.246	-0.2440	1.000000	0.729859	0.783351
m.2558	405	0	0	0	1	0	0	-0.382	-0.3659	1.000000	0.802306	0.735764
m.25638	115	4	2	2	2	2	1	-0.126	-0.1459	1.000000	0.640300	0.806971
m.25678	189	7	6	7	6	6	6	-0.005	-0.0083	0.956521	0.463337	0.825300
m.25694	384	1	0	0	0	0	0	-0.313	-0.3160	1.000000	0.777037	0.758208
m.25703	334	0	0	0	0	1	1	-0.456	-0.4236	1.000000	0.825441	0.703587
m.25715	184	1	1	1	2	1	0	0.255	0.2597	0.432095	0.137346	0.819557
m.25727	713	1	0	0	0	0	0	-0.398	-0.3929	1.000000	0.813864	0.721604
m.25744	213	3	3	2	2	1	2	-0.186	-0.2266	1.000000	0.716253	0.788339
m.25761	371	1	0	1	0	0	0	-0.377	-0.3586	1.000000	0.798939	0.739338
m.25763	303	0	1	1	1	0	1	-0.468	-0.4180	1.000000	0.823445	0.707034
m.25801	239	12	13	12	11	12	13	0.093	0.2234	0.516314	0.169067	0.822656
m.25802	790	0	0	1	0	1	0	-0.495	-0.5194	0.999660	0.852822	0.632428
m.25826	146	3	4	4	3	4	4	-0.196	-0.2935	1.000000	0.763767	0.766909
m.25835	116	4	5	5	3	3	3	-0.416	-0.6308	0.973127	0.871485	0.519545
m.25869	277	1	1	2	1	2	2	-0.782	-0.8649	0.680275	0.871570	0.239612
m.25878	131	1	1	1	0	0	0	-0.477	-0.4693	1.000000	0.839986	0.672623
m.259	296	0	1	0	0	0	1	-0.426	-0.4255	1.000000	0.826107	0.702402
m.25920	229	1	2	1	0	0	0	-0.390	-0.3460	1.000000	0.792873	0.745265
m.2593	497	1	1	0	0	0	0	-0.321	-0.3289	1.000000	0.784095	0.752838
m.25982	154	1	1	1	0	0	0	-0.337	-0.3291	1.000000	0.784202	0.752752
m.25985	421	15	16	15	9	10	9	-0.384	-0.9229	0.563389	0.865189	0.181490
m.2600	343	3	2	4	3	2	2	-0.301	-0.4218	1.000000	0.824805	0.704703
m.26006	448	36	28	36	28	29	31	-0.187	-0.8253	0.754152	0.874776	0.283910
m.26013	535	1	0	1	0	0	0	-0.347	-0.3335	1.000000	0.786520	0.750853
m.26030	262	1	2	1	0	1	2	-0.222	-0.2117	1.000000	0.703854	0.792314
m.26049	373	1	2	1	0	2	0	-0.380	-0.3888	1.000000	0.812196	0.723852
m.26080	182	1	2	2	3	3	2	0.333	0.4078	0.174634	0.052280	0.804451
m.26081	187	4	4	4	4	6	6	0.119	0.1859	0.606659	0.206829	0.825326
m.26093	209	3	2	2	2	2	2	-0.228	-0.2750	1.000000	0.751886	0.773467
m.26096	232	0	0	0	1	0	0	-0.555	-0.5438	0.997446	0.858039	0.610384
m.2611	732	6	5	5	7	6	5	0.369	0.6730	0.021850	0.005797	0.782362
m.26116	135	1	0	0	1	1	0	-0.305	-0.3030	1.000000	0.769523	0.763335
m.26130	154	1	1	1	1	0	2	-0.302	-0.2955	1.000000	0.764998	0.766168
m.26158	399	4	3	2	2	2	2	-0.015	-0.0160	0.963181	0.474275	0.824700
m.26179	500	1	1	0	1	0	1	-0.371	-0.3433	1.000000	0.791529	0.746496
m.26224	229	1	0	2	1	1	1	-0.674	-0.6731	0.947566	0.875235	0.469779
m.26235	513	1	1	2	1	0	0	-0.758	-0.7739	0.837398	0.877207	0.345390
m.26243	545	2	2	2	2	1	1	-0.122	-0.1420	1.000000	0.636066	0.807706
m.26261	222	3	1	2	0	1	0	-0.757	-0.7875	0.817000	0.876771	0.328799
m.26278	149	2	3	2	3	3	2	0.299	0.3714	0.223065	0.067417	0.808277
m.26295	159	0	1	0	0	0	0	-0.431	-0.4166	1.000000	0.822938	0.707884
m.26296	112	1	1	1	1	1	0	-0.385	-0.3753	1.000000	0.806486	0.731005
m.26302	181	0	1	1	6	7	6	1.416	1.6068	0.000000	0.000000	0.766803
m.26336	389	5	5	5	2	2	1	-0.801	-1.0815	0.266753	0.842145	0.071218
m.26339	197	3	4	3	3	4	4	0.013	0.0169	0.930711	0.427295	0.826912
m.26379	171	2	3	2	1	1	1	-0.815	-0.9392	0.529937	0.863109	0.166811
m.26381	192	1	1	1	0	0	0	-0.386	-0.3548	1.000000	0.797145	0.741158
m.26392	100	0	1	0	1	1	1	-0.362	-0.3557	1.000000	0.797572	0.740729
m.26409	122	1	0	2	1	2	2	-0.542	-0.6382	0.969428	0.872271	0.511051
m.26428	129	1	0	0	0	0	0	-0.276	-0.2645	1.000000	0.744731	0.776965
m.26433	413	1	0	1	1	1	0	-0.350	-0.3505	1.000000	0.795078	0.743183
m.26466	184	2	2	3	1	1	2	-0.858	-0.9577	0.492202	0.860627	0.151083
m.26467	454	2	2	2	1	1	1	-0.647	-0.7150	0.910640	0.877213	0.418385
m.26522	211	3	2	3	4	5	6	0.276	0.4033	0.180115	0.053981	0.804921
m.2655	450	6	5	6	5	4	6	-0.066	-0.1170	1.000000	0.607674	0.812109
m.26602	100	0	1	0	0	0	0	-0.404	-0.4050	1.000000	0.818616	0.714756
m.26618	221	0	0	0	1	0	0	-0.344	-0.3254	1.000000	0.782218	0.754323
m.2665	420	0	0	0	1	0	0	-0.479	-0.4456	1.000000	0.832816	0.689327
m.26680	176	1	0	0	0	0	0	-0.422	-0.4361	1.000000	0.829720	0.695628
m.26683	335	2	1	1	1	1	0	-0.426	-0.4321	1.000000	0.828376	0.698216
m.26704	140	0	0	1	0	0	0	-0.489	-0.4638	1.000000	0.838389	0.676627
m.26709	377	0	0	0	0	0	1	-0.232	-0.2262	1.000000	0.715930	0.788449
m.26727	287	1	2	1	0	1	1	-0.394	-0.3451	1.000000	0.792427	0.745677
m.26748	214	0	1	0	1	0	0	-0.348	-0.3587	1.000000	0.798986	0.739290
m.26751	180	4	1	3	0	0	0	-1.103	-1.1555	0.168585	0.830896	0.042232
m.26788	760	6	8	7	8	7	7	0.156	0.3316	0.287205	0.087926	0.812460
m.26880	126	8	8	9	4	3	6	-0.646	-1.2042	0.120417	0.823877	0.029073
m.26905	195	0	1	0	0	0	0	-0.363	-0.3487	1.000000	0.794201	0.744021
m.26906	143	3	2	2	1	1	1	-0.785	-0.7632	0.852554	0.877439	0.358556
m.26907	311	4	5	6	2	1	1	-1.010	-1.3924	0.026107	0.801598	0.005493
m.26926	313	1	4	1	0	1	0	-0.470	-0.4251	1.000000	0.825967	0.702652
m.26932	113	1	0	0	0	0	0	-0.532	-0.4981	1.000000	0.847723	0.650350
m.26933	140	3	3	3	3	3	3	0.043	0.0573	0.875844	0.369714	0.828407
m.26935	282	0	1	0	0	0	0	-0.362	-0.4043	1.000000	0.818348	0.715161
m.26940	335	6	6	5	4	2	3	-0.214	-0.3201	1.000000	0.779322	0.756532
m.26952	376	32	3	33	33	32	35	0.072	0.3045	0.337668	0.104565	0.815238
m.26956	495	16	14	14	14	8	14	0.093	0.2527	0.447905	0.143096	0.820187
m.26981	281	4	3	5	2	1	2	-0.852	-1.2135	0.112591	0.822586	0.027000
m.2705	268	10	11	12	9	11	10	-0.200	-0.4406	1.000000	0.831203	0.692671
m.27078	180	5	6	6	3	4	4	-0.610	-0.9185	0.572420	0.865732	0.185582
m.27080	181	1	1	1	1	1	1	-0.302	-0.3118	1.000000	0.774654	0.759895
m.27104	291	1	0	1	0	0	0	-0.240	-0.2266	1.000000	0.716253	0.788339
m.27110	419	1	1	1	0	1	0	-0.307	-0.2905	1.000000	0.761902	0.768008
m.27111	329	2	0	0	0	1	1	-0.542	-0.5217	0.999509	0.853342	0.630419
m.27117	475	6	8	7	3	5	4	-0.679	-1.0557	0.308130	0.846128	0.084367
m.2713	305	0	0	0	0	0	1	-0.301	-0.2912	1.000000	0.762339	0.767753
m.27134	171	1	1	1	1	1	0	-0.431	-0.4451	1.000000	0.832656	0.689664
m.2715	610	12	12	9	10	9	10	0.186	0.4362	0.143138	0.042551	0.801526
m.2719	951	0	0	0	0	0	1	-0.393	-0.3803	0.999999	0.808640	0.728400
m.27220	121	0	1	1	0	0	0	-0.402	-0.3990	1.000000	0.816291	0.718192
m.27234	308	21	20	20	20	19	19	0.036	0.1146	0.770192	0.291776	0.828379
m.27245	439	0	0	1	0	0	0	-0.431	-0.4279	1.000000	0.826940	0.700891
m.27343	272	0	1	1	0	1	1	-0.519	-0.5074	1.000000	0.850011	0.642679
